275;растительное масло
276;500 г куриного филе
276;200 г бекона (я использовала варено-копченый)
276;500 г цуккини
276;300 г помидоров
276;300 г грибов
276;300 г цветной капусты
276;соль
276;перец
277;150 г сливочного масла
277;100 г сахара
277;3 яйца
277;3 ст.л. меда
277;100 г овсяных хлопьев (лучше тонкого помола)
277;100 г шоколада
277;150 г вяленой ягоды
277;1 ч.л. молотой корицы
277;2 ч.л. разрыхлителя
277;350–400 г муки
278;3 яйца
278;100 г сливочного масла
278;100–150 г муки
278;1 ч.л. разрыхлителя
278;соль
278;перец
278;300 г болгарского перца
278;200 г бекона
278;зелень по вкусу
279;2 яйца
279;100 г сливочного масла
279;1 ч.л. соли (без верха)
279;1 ч.л. разрыхлителя
279;200–250 г муки
279;200 г творога (6–20%)
279;200 г сыра (твердого)
279;2 яйца
279;2–3 зубчика чеснока
279;соль
279;зелень по вкусу
280;3 белка
280;150 г сахара
280;1/4 ч.л. соли
280;кондитерская посыпка
281;500 мл сливок 33–35%
281;400 г сгущенного молока
281;200 г шоколада
281;палочка ванили (или 2 ч.л. ванильного сахара)
282;150 г сахара
282;150 г сливочного масла
282;5 яиц
282;50 мл молока
282;200–250 г муки
282;2 ч.л. ванильного сахара
282;2 ч.л. разрыхлителя
282;500 г консервированных персиков
282;400 г сметаны (15–20%)
282;100 г сахара
283;100 г меда
283;1 ч.л. соды
283;50–100 г сахара
283;30 г сливочного масла
283;1 яйцо
283;250–300 г муки
283;300 г сметаны
283;50–100 г сахара
283;100 г грецких орехов
284;500 г куриного филе
284;7 яиц
284;200 г лука
284;соль
284;майонез
284;растительное масло
285;200 г куриного филе
285;4 яйца
285;250 г яблок
285;150 г лука
285;100 г сыра
285;100 г грецких орехов
285;соль
285;майонез
286;300 г кальмаров (почищенных)
286;300 г грибов
286;150 г фунчозы
286;150 г лука
286;соль
286;перец
286;растительное масло
286;5 ст.л. растительного масла
286;1 ст.л. уксуса 6%
286;сок половины лайма (или четвертинки лимона)
286;соль
286;перец
287;350 г свеклы
287;150 г творожного сыра
287;100 г батона
287;1 ст.л. сушеных трав (я использовала прованские)
287;салат (я использовала рукколу)
287;50 мл растительного масла
287;10 мл уксуса 5–9%
287;1 ст.л. горчицы
287;2 зубчика чеснока
287;сок половины лайма (или лимона)
287;соль
287;перец
288;500 г свинины (филе)
288;200 г яблок
288;горчица по вкусу
288;соль
288;перец
289;500 г свиных ребрышек (или бараньих, говяжьих)
289;1 кг картофеля
289;250 г баклажанов
289;250 г помидоров
289;лук порей (или 150 г репчатого лука)
289;50 мл соуса Наршараб
289;2 ч.л. сушеных трав
289;3 зубчика чеснока
289;соль
289;перец
289;5 ст.л. растительного масла
290;500 г печенья («Земляничное», «Привет»)
290;380 г сгущенного молока (не вареного)
290;180 г сливочного масла
290;30 г какао (порошка)
291;500 г куриного филе (или свинины, говядины)
291;700 г картофеля
291;большой пучок молодой крапивы (150–200 г)
291;200 г лука
291;соль
291;перец
292;700 г филе индейки
292;200 г пшена
292;800 г картофеля
292;200 г лука
292;200 г моркови
292;соль
292;перец
292;растительное масло
293;500 г филе сырой семги или форели
293;2 белка
293;300 мл сливок 33–35%
293;соль
293;сливочный сыр (альметте, филадельфия, маскарпоне и т.д.)
293;икра
294;50 г белых сушеных грибов
294;700 г картофеля
294;400 г сыра (я использую плавленый хохланд)
294;150 г моркови
294;лук порей (или 150 г репчатого лука)
294;соль
294;перец
295;600 г творога (6–9%)
295;250 мл молока
295;50–100 г сахара
295;2 яйца
295;50 г крахмала
295;2 ч.л. ванильного сахара
295;100 г цукатов, фруктов, орехов — по вкусу (у меня изюм и вяленая клюква)
295;сливочное масло
296;150 г молотой черемухи
296;250 мл молока
296;200 г сахара
296;1 яйцо
296;2 ч.л. разрыхлителя
296;150–200 г муки
296;400 г сметаны (15–20%)
296;150 г сахара
297;150 г сахара
297;150 г сливочного масла
297;2 ч.л. ванильного сахара
297;4 яйца
297;70 г какао
297;2 ч.л. разрыхлителя
297;350–400 г муки
297;500 г сметаны
297;150 г сахара
297;400 г брусники (свежей или замороженной)
298;утка (весом около 2.5 кг)
298;500 г яблок (кислых или кисло-сладких)
298;50 г (3 ст.л.) клюквы (или брусники)
298;10 листочков мяты (по желанию)
298;50 г (3 ст.л.) меда
298;половина апельсина
298;соль
298;перец
299;апельсины
299;мороженое
299;шоколад
300;цыпленок (весом около 500 г)
300;150 г Филадельфии
300;2–3 зубчика чеснока
300;10 веточек тимьяна
300;1 перчик чили
300;соль
300;перец
301;2 кг свинины
301;200 мл кетчупа
301;200 мл майонеза
301;300 г лука
301;3 ст.л. приправы для шашлыка
301;соль
302;2 яйца
302;100 г сливочного масла
302;150 г сахара
302;100 г грецких орехов (плюс 40–45 шт на украшение, по желанию)
302;1 ч.л. молотого имбиря
302;30 г какао
302;2 ч.л. разрыхлителя
302;150–200 г муки
303;багет
303;семга (я использовала малосольную)
303;соус Песто
303;растительное масло
303;лайм (или лимон)
304;1 кг говядины
304;50 мл растительного масла
304;3 ч.л. горчицы
304;2 ч.л. сушеных трав (орегано, майоран, базилик и т.д.)
304;сок половины лимона
304;5 горошин душистого перца
304;соль
304;300 г грибов (я использовала замороженные)
304;20 г сушеных белых грибов
304;500 мл сливок 10–15%
304;150 г лука
304;2 ст.л. муки
304;соль
304;перец
304;растительное масло
305;6–8 лепешек тортильяс
305;300 г фарша (любого, по вкусу)
305;250 г фасоли (консервированной)
305;350 г помидоров
305;150 г лука
305;3 зубчика чеснока
305;150 г сыра
305;перчик чили
305;соус сальса (около 6–8 ст.л.)
305;соль
305;перец
305;растительное масло
306;3 белка
306;150 г сахара
306;150 г миндаля
307;500 г почищенной рыбы (судак, форель, минтай и т.д.)
307;200 г лука
307;150 г моркови
307;15 г желатина
307;3 лавровых листа
307;5 шт душистого перца
307;5 бутончиков гвоздики
307;соль
307;яйцо
307;зелень
307;клюква
307;горошек
307;лимон
308;600 г филе индейки
308;1 кг картофеля
308;400 г брокколи
308;1 л молока
308;100 г сливочного масла
308;100 г муки
308;соль
308;перец
309;2 лаваша (армянских)
309;200–300 г семги (малосоленой)
309;300 г ветчины
309;200–300 г плавленого сыра
309;зелень по вкусу
310;4 яйца
310;100 г сахара
310;200 мл молока
310;30 г сливочного масла
310;100 г муки
310;2 ч.л. ванильного сахара
310;1/4 ч.л. соли
310;300 г вишни (или черешни)
311;1 кг куриной голени (или любых частей курицы)
311;200 г риса (сухого)
311;300 г цветной капусты
311;250 г помидоров
311;250 г болгарского перца
311;лук порей или 150 г репчатого лука
311;соль
311;перец
312;500 г слоеного теста
312;600 г (6 штук) куриной голени
312;300 г шампиньонов (свежих или замороженных)
312;300 г баклажанов
312;100 г лука
312;соль
312;перец
312;растительное масло
313;1 ст. манки
313;1 ст. сметаны (15–20%)
313;1 ст. сахара
313;3 яйца
313;1 ч.л. разрыхлителя
313;1–1.5 ст. муки
314;3 яйца
314;150 г сахара
314;100 г сливочного масла
314;150 г моркови
314;100 г фундука
314;200 г кураги
314;2 ч.л. разрыхлителя
314;150–180 г муки
315;500 г куриной печени
315;300 г сыра
315;10 г желатина
315;150 г помидоров
315;150 г моркови
315;150 г лука
315;зелень
315;соль
315;растительное масло
316;дрожжевое тесто
316;500 г печени
316;150 г лука
316;соль
316;перец
316;растительное масло
317;1 кг говяжьей печени (или куриной)
317;150 г лука
317;150 г моркови
317;2 яйца
317;3 ст.л. манки
317;2–3 ст.л. муки
317;соль
317;перец
317;растительное масло
318;300 г куриного филе
318;3 яйца
318;400 г картофеля
318;300 г моркови
318;200 г маринованных шампиньонов
318;лук порей или репчатый
318;соль
318;майонез
319;250 г индейки
319;250 г черри
319;200 г дайкона
319;200 г огурцов
319;15 перепелиных яиц (или 3–4 куриных)
319;салат (я использовала Ромэн)
319;лук порей
319;1–2 веточки тимьяна
319;4–6 ст.л. соуса Песто
319;соль
319;перец
320;20–25 помидорок черри
320;20 маленьких шариков моцареллы
320;100 г зеленого салата
320;сок половины лайма (или половины небольшого лимона)
320;5 ст.л. растительного масла
320;соль
320;перец
320;3 яйца
320;2 л воды
320;1 ч.л. соли
320;2 ст.л. уксуса 6–9%
321;500 г свинины (вырезки)
321;300 г картофеля
321;100 г сметаны
321;50 г сыра
321;3–4 зубчика чеснока
321;зелень по вкусу
321;соль
321;перец
322;800 г свинины (вырезки)
322;400 г яблок
322;100 г брусники
322;50 г горчицы (пасты)
322;соль
322;перец
323;100 г сливочного масла
323;150 г сыра (гауда, маасдам, российский и т.д.)
323;2 яйца
323;1 ч.л. соли
323;1 ч.л. красного сладкого молотого перца (паприки)
323;2 ч.л. сушеных трав
323;2 ч.л. разрыхлителя
323;150–200 г муки
324;1 л молока (любой жирности)
324;500 мл кефира (любой жирности)
325;6 яиц
325;150 г сахара
325;250 г майонеза
325;380 г сгущенного молока
325;500–550 г муки
325;2 ч.л. разрыхлителя
325;1 кг сметаны
325;200 г сахара
326;180 г сливочного масла
326;150 г сахара
326;4 яйца
326;300 г сметаны
326;10 г разрыхлителя
326;600–650 г муки
326;1 лимон
326;400 г клюквы
326;200 г сахара
326;400 мл сливок 33–35%
326;150 г сахара
326;75 мл воды
326;100 г сахара
326;сок половины лимона
327;200 сливочного масла
327;200 г сахара
327;7 яиц
327;10 г разрыхлителя
327;400–450 г муки
327;100 г темного шоколада
327;700 мл молока
327;70 г манки
327;120 г сливочного масла
327;150 г сахара
327;1 лимон
328;1 цыпленок весом около 500 г
328;соль
328;перец
328;растительное или сливочное масло
329;2 кг свинины
329;300 г лука
329;250 мл уксуса 6% (я использовала яблочный)
329;3 ст.л. приправы для шашлыка
329;соль
330;3 яйца
330;1–2 ст.л. сахара
330;1/2 ч.л. соли
330;2 ст.л. растительного масла
330;300 мл молока
330;40–50 г пшеничной муки
330;40–50 г гречневой муки
331;500 г фарша
331;400 г брюссельской капусты
331;150 г моркови
331;150 г лука
331;соль
331;перец
331;растительное масло
332;3 яйца
332;150 г сахара
332;2 ч.л. ванильного сахара
332;300–350 г муки
332;2 ч.л. разрыхлителя
332;150 г миндаля
332;100 г вяленой вишни
333;500 г филе рыбы (судак, сибас, горбуша, минтай, навага и т.д.)
333;400 г батона
333;200 г лука
333;500 мл молока
333;150 г сыра
333;майонез
333;зелень по вкусу
333;соль
333;перец
333;растительное масло
334;5 белков
334;250 г сахара
335;5 круглых булочек
335;2 яйца
335;100 г креветок (отварных)
335;50 г красной икры
335;майонез
335;соль
335;растительное масло
335;5 перепелиных яиц
336;250 г риса для суши (или круглозерного)
336;рисовый уксус (или приправа для суши с рисовым уксусом)
336;водоросли нори
336;соль
336;слабосоленая или копченая рыба (семга, лосось, форель)
336;огурец
336;авокадо
336;1–2 яйца (для омлета)
336;креветки
336;соевый соус
336;маринованный имбирь
336;васаби
337;200 г сахара
337;100 мл молока
337;50 г сливочного масла
338;1 кг картофеля
338;300 г грибов
338;150 г лука
338;50–100 мл молока
338;2 ст.л. сливочного масла
338;1 яйцо
338;панировочные сухари
338;соль
338;перец
338;растительное масло
338;250 г сметаны
338;3 зубчика чеснока
338;зелень по вкусу
338;соль
339;1 кг картофеля
339;50–100 г сливочного масла
339;100–150 мл молока
339;соль
339;перец
340;100 г сливочного масла
340;100 г сахара (я использовала коричневый)
340;100 г меда
340;2 яйца
340;1 ч.л. молотого имбиря
340;1 ч.л. молотой корицы
340;2 ч.л. разрыхлителя
340;350–400 г муки
341;500 г куриного филе или филе индейки
341;150 г сыра
341;200 г болгарского перца
341;100 г булочки или кусочка хлеба
341;лук порей или 150 г репчатого лука
341;200 мл молока
341;панировочные сухари
341;зелень по вкусу
341;соль
341;перец
341;растительное масло
342;30 г молотого кофе
342;250 мл воды
342;200 мл молока
342;сахар по вкусу
342;корица по вкусу
343;6–7 шт куриного филе
343;150 г ветчины
343;200 г сыра (твердого)
343;ананасы
343;панировочные сухари
343;соль
343;перец
343;растительное масло
344;1 кг куриных ног
344;1 кг куриных грудок (на косточке)
344;400 г окорочков
344;500 г крылышек
344;300 г моркови
344;300 г лука
344;3 зубчика чеснока
344;3 лавровых листа
344;5 горошин душистого перца
344;соль
345;500 г филе семги или форели
345;50 г (2.5 ст.л.) соли (лучше крупной)
345;20 г (1 ст.л.) сахара
345;1/2 ч.л. перца (по желанию)
346;180 г сливочного масла
346;150 г сахара
346;2 ч.л. ванильного сахара
346;2 яйца
346;3 ч.л. какао
346;2 ч.л. разрыхлителя
346;250–300 г муки
346;300 г свежих или консервированных абрикосов
346;100 г шоколада
346;молотые орехи (я использовала миндальные лепестки)
347;2 яйца
347;100 г сливочного масла
347;100 г сахара
347;1 ч.л. разрыхлителя
347;300–350 г муки
347;150 г лимона
347;200 г брусники
347;100–150 г сахара
347;100 г сливочного масла
347;100 г сахара
347;150–200 г муки
348;150 г сливочного масла
348;150 г сахара
348;2 ч.л. ванильного сахара
348;3 яйца
348;1 ч.л. молотого имбиря (можно не добавлять)
348;2 ч.л. разрыхлителя
348;450–500 г муки
348;сахарная глазурь
348;пищевые карандаши
349;300 г пенне
349;400 г брокколи
349;350 г болгарского перца
349;150 г сыра
349;150 г лука
349;растительное масло
349;соль
349;перец
350;100 г сливочного масла
350;150 г сахара
350;2 яйца
350;3 ч.л. растворимого кофе
350;50 мл молока
350;2 ч.л. разрыхлителя
350;250–300 г муки
351;3 яйца
351;100 г сливочного масла
351;100 г сахара
351;1 ч.л. ванильного сахара
351;200 г муки
351;100 г изюма
352;100 г фасоли
352;150 г лука
352;500 г фарша (у меня свинина+говядина)
352;1 яйцо
352;700 г помидоров в собственном соку (или свежих)
352;5–6 веточек тимьяна (или любой зелени)
352;соль
352;перец
352;растительное масло
353;350 г тунца
353;300 г черри
353;100 г рукколы
353;2 ст.л. лимонного сока
353;3 ст.л. растительного масла
353;1 ст.л. горчицы
353;соль
353;перец
354;1 кг филе свинины (я использовала корейку) или индейки
354;2 ст.л. брусничного джема (или вишневого)
354;2 ст.л. меда
354;2 ст.л. лимонного сока
354;бутончики гвоздики
354;соль
355;500 г свинины
355;300 г грибов
355;500 мл сливок (10–20%)
355;200 г сыра
355;2 ст.л. сушеных трав (например, базилик, орегано)
355;соль
355;перец
355;растительное масло
356;300 г филе свежей семги или форели
356;500 г картофеля
356;300 г помидоров
356;лук порей или репчатый (1 луковица)
356;150 г моркови
356;500 мл сливок (10–20%)
356;соль
356;растительное масло
356;зелень по вкусу
357;250 г спагетти (или любых макаронных изделий)
357;300 г грибов
357;300 г помидоров
357;150 г лука
357;соль
357;перец
357;растительное масло
358;500 г говядины
358;300 г картофеля
358;200 г баклажанов
358;200 г помидоров
358;200 г болгарского перца
358;5–6 зубчиков чеснока
358;150 г моркови
358;100 г лука
358;соль
358;перец
359;500 г куриного филе (или филе индейки)
359;500 г картофеля
359;300 г кабачков
359;300 г помидоров
359;300 г болгарского перца
359;150 г моркови
359;150 г лука
359;100 г макаронных изделий (в идеале — звездочек)
359;веточка розмарина (по желанию)
359;соль
359;перец
359;растительное масло
360;половина утки (около 1 кг)
360;600 г картофеля
360;300 г грибов
360;150 г риса
360;150 г лука
360;3 ст.л. томатного соуса
360;соль
360;перец
360;растительное масло
361;500 г куриной печени
361;150 мл сливок (10–20%)
361;150 г моркови
361;150 г лука
361;зелень по вкусу
361;соль
361;перец
361;растительное масло
361;тарталетки
361;перепелиные яйца (около 20 шт)
361;помидоры черри (около 20 шт)
362;500 г слоеного теста (бездрожжевого или дрожжевого)
362;450 г помидоров
362;250 г лука
362;базилик
362;соль
362;перец
362;растительное масло
363;500 г слоеного теста (пресного или дрожжевого)
363;300 г тыквы
363;300 г яблок
363;100 г сахара (я использовала тростниковый)
363;50 г сливочного масла
364;1 ананас
364;1–2 банана
364;1 апельсин
364;1–2 киви
364;1 яблоко
364;орешки (кедровые, грецкие, арахис и т.д.)
364;сахарная пудра или йогурт
365;200 г шоколада
365;200 мл кофе (3 ч.л. на 200 мл кипятка)
365;150 г сливочного масла
365;150 г сахара
365;4 яйца
365;2 ч.л. ванильного сахара
365;500–550 г муки
365;3 ч.л. разрыхлителя
365;700 г сметаны
365;150 г сахара
366;3 яйца
366;150 г сахара
366;2 ч.л. ванильного сахара
366;200 г сметаны (10–20%)
366;150 г сгущенного молока (не вареного)
366;3 ст.л. какао
366;200–250 г муки
366;2 ч.л. разрыхлителя
366;250 г Маскарпоне (или Альметте без добавок)
366;500 мл сливок 33–35%
366;150 г сахара
366;компот из абрикосов (я использовала баночку объемом 580 мл)
366;клубника
366;желе для торта
366;миндальные лепестки
367;200 г куриного филе
367;150 г болгарского перца
367;150 г помидоров
367;100 г огурцов
367;100 г зеленого салата (у меня Романо, Лолло россо, Фризе)
367;лук порей
367;4–5 лепешек Тортильяс
367;300 г помидоров
367;150 г лука
367;2 зубчика чеснока
367;зелень по вкусу
367;растительное масло
367;соль
367;перец
368;половина утки (около 1 кг)
368;150 г гречки (сухой)
368;300 г грибов
368;150 г лука
368;соль
368;перец
368;растительное масло
368;50 мл соевого соуса
368;2 ст.л. томатного соуса
369;1 яйцо
369;50 г сахара
369;70 г сливочного масла
369;20 г какао
369;30 г миндаля
369;100–150 г муки
369;4 яйца+1 желток
369;150 г сахара
369;150 мл сливок (33–35%)
369;2 лимона
369;шоколад или кондитерская посыпка
370;2 яйца
370;50 г сахара
370;500 мл молока
370;20 г какао порошка
370;100–130 г муки
370;1/4 ч.л. соли
370;3 ст.л. растительного масла
370;2–3 банана
370;100 г грецких орехов (или любых, по вкусу)
370;100 г шоколада
371;3 яйца
371;100 г сахара
371;100 г сливочного масла
371;250 г бананов
371;300 г яблок
371;2 ч.л. корицы
371;2 ч.л. разрыхлителя
371;200–250 г муки
371;50 г сливочного масла
371;50 мл молока
371;70 г сахара
371;30 г какао
372;хлеб для тостов
372;ветчина
372;сыр (пластиками)
372;консервированные ананасы
373;400 мл абрикосов в сиропе
373;10 г желатина
373;50 г сахара
373;300 г клубники
373;50 г сахара
373;30 г крахмала
374;500 мл свежезаваренного чая
374;небольшой кусочек имбиря
374;2–4 зернышка кардамона
374;2–3 дольки лимона или лайма
374;мята
374;мед (или сахар)
375;10–12 блинчиков (можно приготовить по этим рецептам: Блины, Блины дрожжевые)
375;100 г орехов (любых, по вкусу)
375;1 баночка (380 г) сгущенного молока
376;1 яйцо
376;50 г сливочного масла
376;50 г сахара
376;70 г миндаля
376;2 ч.л. разрыхлителя
376;70–100 г муки
376;300 мл молока
376;2 желтка
376;100 г сахара
376;20 г муки
376;2 ч.л. ванильного сахара
376;350 г вишни
377;500 мл молока
377;200 г риса (круглозерного или длиннозерного)
377;100 г сливочного масла
377;3 яйца
377;100 г сахара
377;1 ч.л. ванильного сахара
377;200 г моркови
377;300 г яблок
377;100 г изюма
378;350 г болгарского перца
378;350 г помидоров
378;200 г лука
378;2–3 веточки тимьяна (по желанию)
378;соль
378;растительное масло
378;500 г цуккини или кабачков
378;500 г баклажанов
378;500 г помидоров
378;5 ст.л. растительного масла
378;2–3 зубчика чеснока
378;зелень по вкусу
378;соль
378;перец
378;бальзамический уксус
379;500 г слоеного теста (дрожжевого или пресного)
379;500 г яблок
379;50 г миндаля (или любых орехов по вкусу)
379;100 г сахара
379;1 ст.л. сливочного масла
379;1 ч.л. корицы (по вкусу)
380;500 г филе рыбы (тилапия, судак, палтус, пангасиус и т.д.)
380;1 кг картофеля
380;350 г помидоров
380;100 г сыра
380;майонез
380;соль
380;перец
381;500 г фарша
381;700 г картофеля
381;250 г моркови
381;250 г лука
381;3 ст.л. панировочных сухарей
381;2–3 лавровых листа
381;соль
381;перец черный молотый
381;перец горошком
382;150 г сливочного масла
382;150 г сахара
382;100 мл молока
382;40 г какао
382;2 яйца
382;2 ч.л. разрыхлителя
382;200–250 г муки
382;150 г густой сметаны (не менее 20%)
382;30 г какао
382;50 г сахара
382;1 ст.л. сливочного масла
382;кондитерская посыпка
382;орехи
383;500 г слоеного теста (пресного или дрожжевого)
383;6–8 абрикосов (или 12–16 половинок, если используете консервированные)
383;100 г творожного сыра (хохланд, альметте)
383;70 г сахара
383;50 г грецких орехов
384;3 яйца
384;200 г сметаны (15–25%)
384;150 г сахара
384;2 ч.л. разрыхлителя
384;200–250 г муки
384;100 мл сливок 33–35%
384;150 г творожного сыра (альметте, филадельфия и т.д.)
384;100 г сахара
384;2 лайма (или 1 лимон)
385;300 г сметаны
385;3 яйца
385;1 ч.л. соды
385;1 ч.л. соли (без горки)
385;150–200 г муки
385;зеленый лук
385;растительное масло
386;300 г тыквы (очищенной)
386;2 яйца
386;50 г сахара
386;200 мл кефира (или простокваши)
386;100 г вяленой ягоды (у меня вишня, клюква, физалис)
386;1 ч.л. соды (без горки)
386;200–250 г муки
386;растительное масло
387;250 г слоеного теста (я использовала пресное)
387;300 г фарша (я использовала свинина+говядина)
387;300 г грибов
387;300 г кабачков
387;200 г помидоров
387;150 г лука
387;300 г сыра (я использовала моцареллу)
387;соль
387;перец
387;растительное масло
388;2 яйца+желток
388;150 г сахара
388;150 г муки
388;1 белок
388;50 г сахара
388;джем (клубничный, малиновый, вишневый)
389;1 кг помидоров
389;50 г зелени (у меня петрушка и базилик)
389;50 мл растительного масла
389;30 мл уксуса 5–9% (я использовала яблочный)
389;1 ст.л. горчицы (пасты или в зернах)
389;1 ст.л. соли
389;30 г сахара
389;3–4 зубчика чеснока
389;1/4 ч.л. молотого черного перца
390;3 болгарских перца
390;300 г говядины (филе)
390;200 г брокколи
390;150 г лука
390;100 г сыра
390;соль
390;перец
391;3 яйца
391;150 г сахара
391;150 г сливочного масла
391;150 г арахисовой пасты
391;2 ч.л. разрыхлителя
391;300–350 г муки
391;100 г арахиса
392;200 г ветчины (или балыка, карбоната, окорока)
392;8–10 помидорок черри или 2 обычных помидора
392;200 г огурцов
392;8–10 шт редиса
392;лук порей или репчатый
392;зелень
392;4 ст.л. растительного масла
392;1 ст.л. уксуса 6%
392;1–2 зубчика чеснока
392;соль
392;перец
393;500 г филе свинины
393;300 мл сливок (10–15%)
393;250 г помидоров черри
393;150 г сыра
393;1 ч.л. сушеных трав (майоран, орегано, базилик)
393;соль
393;перец
393;растительное масло
394;500 г свинины (филе)
394;1 яйцо
394;1–2 ст.л. горчицы (соусом или в зернах)
394;панировочные сухари
394;соль
394;растительное масло
395;500 г слоеного теста
395;200 г куриного филе
395;300 г картофеля
395;150 г лука
395;соль
395;перец
396;8–10 блинчиков (по рецептам Блины или Блины дрожжевые)
396;300 г фарша (любого, по вкусу)
396;300 г консервированных или свежих помидоров
396;150 г лука
396;соль
396;перец
396;растительное масло
396;зеленый лук
397;30–35 шт помидорок черри
397;1 яйцо
397;50 г отварных креветок
397;1 ст.л. альметте
397;соль
397;перец
397;2 ст.л. альметте
397;базилик (или укроп, петрушка)
397;соль
397;перец
397;авокадо
397;50 г слабосоленой семги
397;1 ст.л. альметте
398;300 мл молока
398;50 г сливочного масла
398;2 ст.л. сахара
398;10 г сухих дрожжей (или 40 сырых)
398;2 ч.л. соли
398;400–450 г муки
398;150 г вяленых помидоров
398;150 г сыра (в идеале — пармезана)
398;7–10 веточек тимьяна (или 2 ч.л. сушеных трав)
399;500 г утиного филе (грудки)
399;300 г айвы
399;150 мл соевого соуса
399;сок половины лимона
399;150 г лука (лучше всего, красного)
399;100 г брусники (я использовала замороженную)
399;сливочное масло
399;соль
399;перец
399;руккола (или любой зеленый салат)
400;100 г фунчозы
400;200 г куриного филе (или филе индейки)
400;150 г моркови
400;150 г болгарского перца
400;150 г огурцов
400;150 г лука
400;растительное масло
400;соль
400;перец
400;зеленый лук
400;1 ч.л. молотого кориандра (по желанию)
401;500 г сливок (33–35%)
401;100 г сахара
401;5 пакетиков разноцветного желе (полуфабрикат)
401;15 г желатина
402;500 г баранины (или свинины, говядины)
402;300 г помидоров в собственном соку (или свежих)
402;150 г лука
402;3 зубчика чеснока
402;зелень по вкусу (у меня майоран)
402;соль
402;перец
402;растительное масло
403;1 кг баранины (или говядины)
403;150 г чернослива
403;1 палочка корицы (или 1 ч.л. молотой корицы)
403;150 г лука
403;соль
403;перец
403;перец горошком 5 шт
403;растительное масло
404;800 г картофеля
404;70 мл молока
404;1 ст.л. сливочного масла
404;300 г грибов
404;50 г сыра
404;лук порей (или 100 г репчатого лука)
404;зелень по вкусу
404;растительное масло
404;соль
404;перец
405;половина курицы (около 1 кг)
405;200 г моркови
405;200 г лука
405;перец горошек (5–7 шт)
405;лавровый лист (2–3 шт)
405;2 ст.л. сушеной травы (у меня майоран и тимьян)
405;соль
405;300 г риса Арборио (или Карнароли)
405;150 г лука
405;150 мл белого сухого вина
405;200 г бекона
405;200 г болгарского перца
405;100 г пармезана
405;4 ст.л. сливочного масла
406;500 г рыбного филе (судак, сибас, щука и т.д.)
406;150 г отварного риса
406;50 г булочки или кусочек хлеба
406;молоко
406;зелень по вкусу
406;панировочные сухари
406;соль
406;перец
406;растительное масло
407;1 кг кабачков
407;200 г фарша
407;150 г лука
407;соль
407;перец
407;растительное масло
407;300 г томатного соуса
407;300 г сметаны
407;2 зубчика чеснока
407;зелень по вкусу
407;соль
407;перец
408;ветчина
408;сыр (твердый)
408;хлеб для тостов
408;креветки
408;маслины
408;зелень
408;кукуруза
408;шампиньоны
408;корнишоны
408;лучок
408;помидоры
408;огурцы
408;болгарский перец
409;200–250 г каннеллони
409;500 г филе индейки
409;300 г белых грибов (я использовала замороженные)
409;150 г лука
409;150 г сыра
409;растительное масло
409;соль
409;перец
409;1 л молока
409;50 г сливочного масла
409;3 ст.л. муки
409;соль
409;перец
410;500 г кольраби
410;500 г куриного филе
410;300 г помидоров
410;150 г болгарского перца
410;150 г моркови
410;150 г лука
410;соль
410;перец
410;растительное масло
411;500–700 г куриного филе
411;200 г опят
411;150 г сыра
411;50 г горчицы
411;соль
411;перец
412;150 г сливочного масла
412;150 г сахара
412;3 яйца
412;150 г сырой моркови
412;2 ч.л. разрыхлителя
412;150–180 г муки
412;200 мл сливок 33–35%
412;50 г сахара
412;100 г маскарпоне (или альметте)
413;4 небольших булочки
413;4 яйца
413;100 г бекона (любого)
413;200 г помидоров
413;150 г перца
413;100 г сыра
413;100 г лука
413;соль
413;перец
414;200 г спагетти
414;150 г бекона или ветчины
414;150 мл сливок 30–33%
414;3 желтка
414;50 г сыра (в идеале пармезана)
414;2–3 зубчика чеснока
414;соль
414;перец
414;растительное масло
415;2 яйца
415;50 г сливочного масла
415;50 г сахара
415;2 ч.л. разрыхлителя
415;100–150 г муки
415;100 г сахара
415;150 г творожного сыра (альметте, хохланд)
415;150 мл сливок 33–35%
415;2 яйца
415;500 г киви
416;150 г сахара
416;150 г сливочного масла
416;3 яйца
416;200 г мака
416;2 ч.л. разрыхлителя
416;150–180 г муки
416;500 г сметаны (10–20%)
416;150 г сахара
416;стручок ванили (или 2 ч.л. ванильного сахара)
416;10 г желатина
417;50 г сливочного масла
417;1 яйцо
417;100 г сметаны 10–20%
417;1 ст.л. сушеных трав (я использовала прованские)
417;1 ч.л. соли
417;150–200 г муки
417;300 г куриного филе (или филе индейки)
417;500 г тыквы (чищенной)
417;150 г лука
417;соль
417;перец
417;200 мл сливок 10–25%
417;150 г сыра (я использовала российский)
417;1 яйцо
417;соль
418;дрожжевое тесто
418;500 г капусты
418;50 г сливочного масла
418;2 яйца
418;соль
418;перец
419;700–900 г печенья («привет», «земляничное»)
419;1 баночка сгущенки (380 г)
419;200 г сливочного масла
419;5 ч.л. какао (я использовала несладкое)
419;3–4 ст.л. вина (по желанию)
420;250 мл молока
420;7–10 г сухих дрожжей (или 50 г сырых дрожжей)
420;3 ч.л. сахара
420;5 ст.л. растительного масла
420;2 яйца
420;500–550 г муки
420;соль
420;кетчуп или томатная паста
420;консервированные ананасы
420;ветчина
420;сыр
421;400 г мяса (филе говядины)
421;300 г маринованных грибов
421;100 г сыра (твердого)
421;майонез
421;укроп
